Wave Data provided @ 13:15hrs on 27-08-2023,,,,,,
Site, DateTime, Hsig, Hmax, Tp, Tz, Direction
Wide Bay,2023-08-22T14:30:00,0.855,1.47,12.5,5.634,129.4
Wide Bay,2023-08-22T15:00:00,0.85,1.25,11.76,5.128,135
Wide Bay,2023-08-22T15:30:00,0.804,1.46,10.53,5.333,139.2
Wide Bay,2023-08-22T16:00:00,0.756,1.18,12.5,5.405,139.2
Wide Bay,2023-08-22T16:30:00,0.79,1.32,10,5.405,143.4
Wide Bay,2023-08-22T17:00:00,0.784,1.23,12.5,5.556,130.8
Wide Bay,2023-08-22T17:30:00,0.726,1.2,10.53,5.714,136.4
Wide Bay,2023-08-22T18:00:00,0.778,1.36,12.5,5.479,144.8
Wide Bay,2023-08-22T18:30:00,0.723,1.03,10.53,5.479,139.2
Wide Bay,2023-08-22T19:00:00,0.758,1.22,12.5,5.405,129.4
Wide Bay,2023-08-22T19:30:00,0.76,1.28,10.53,5.405,137.8
Wide Bay,2023-08-22T20:00:00,0.794,1.26,13.33,5.333,136.4
Wide Bay,2023-08-22T20:30:00,0.773,1.23,11.76,5.128,135
Wide Bay,2023-08-22T21:00:00,0.821,1.26,11.11,4.938,133.6
Wide Bay,2023-08-22T21:30:00,0.778,1.41,11.11,5,136.4
Wide Bay,2023-08-22T22:00:00,0.782,1.26,11.76,5.063,142
Wide Bay,2023-08-22T22:30:00,0.813,1.56,10.53,4.762,136.4
Wide Bay,2023-08-22T23:00:00,0.776,1.12,11.76,4.819,140.6
Wide Bay,2023-08-22T23:30:00,0.839,1.55,10,4.706,136.4
Wide Bay,2023-08-23T00:00:00,0.794,1.33,11.11,4.706,143.4
Wide Bay,2023-08-23T00:30:00,0.768,1.53,10,4.878,146.3
Wide Bay,2023-08-23T01:00:00,0.76,1.22,10,4.819,137.8
Wide Bay,2023-08-23T01:30:00,0.781,1.59,10.53,5,146.3
Wide Bay,2023-08-23T02:00:00,0.788,1.42,10.53,5.063,139.2
Wide Bay,2023-08-23T02:30:00,0.785,1.48,13.33,4.878,136.4
Wide Bay,2023-08-23T03:00:00,0.79,1.25,11.76,5.128,123.8
Wide Bay,2023-08-23T03:30:00,0.769,1.11,13.33,5.063,135
Wide Bay,2023-08-23T04:00:00,0.794,1.44,11.76,5.263,132.2
Wide Bay,2023-08-23T04:30:00,0.751,1.26,13.33,5.479,139.2
Wide Bay,2023-08-23T05:00:00,0.724,1.14,12.5,5.195,133.6
Wide Bay,2023-08-23T05:30:00,0.76,1.19,5.56,5.128,68.9
Wide Bay,2023-08-23T06:00:00,0.766,1.19,13.33,5.063,130.8
Wide Bay,2023-08-23T06:30:00,0.76,1.24,11.11,5.263,137.8
Wide Bay,2023-08-23T07:00:00,0.752,1.3,12.5,4.938,126.6
Wide Bay,2023-08-23T07:30:00,0.804,1.17,12.5,5.263,126.6
Wide Bay,2023-08-23T08:00:00,0.726,1.21,11.76,5.333,133.6
Wide Bay,2023-08-23T08:30:00,0.817,1.49,10.53,5.195,128
Wide Bay,2023-08-23T09:00:00,0.78,1.33,11.76,5.333,142
Wide Bay,2023-08-23T09:30:00,0.808,1.19,11.76,5.333,128
Wide Bay,2023-08-23T10:00:00,0.789,1.2,11.76,5.634,136.4
Wide Bay,2023-08-23T10:30:00,0.783,1.35,11.76,5.714,135
Wide Bay,2023-08-23T11:00:00,0.763,1.55,12.5,5.714,130.8
Wide Bay,2023-08-23T11:30:00,0.795,1.31,11.76,5.714,128
Wide Bay,2023-08-23T12:00:00,0.761,1.51,5.88,5.714,63.3
Wide Bay,2023-08-23T12:30:00,0.765,1.42,12.5,5.797,133.6
Wide Bay,2023-08-23T13:00:00,0.778,1.24,11.76,6.154,130.8
Wide Bay,2023-08-23T13:30:00,0.717,1.25,12.5,5.797,133.6
Wide Bay,2023-08-23T14:00:00,0.749,1.23,12.5,5.797,132.2
Wide Bay,2023-08-23T14:30:00,0.743,1.28,10,5.797,129.4
Wide Bay,2023-08-23T15:00:00,0.72,1.35,11.76,5.797,126.6
Wide Bay,2023-08-23T15:30:00,0.734,1.13,13.33,5.634,139.2
Wide Bay,2023-08-23T16:00:00,0.743,1.28,11.11,5.556,130.8
Wide Bay,2023-08-23T16:30:00,0.724,1.38,11.11,5.333,139.2
Wide Bay,2023-08-23T17:00:00,0.738,1.15,12.5,4.938,133.6
Wide Bay,2023-08-23T17:30:00,0.723,1.11,12.5,4.938,133.6
Wide Bay,2023-08-23T18:00:00,0.749,1.19,12.5,4.819,142
Wide Bay,2023-08-23T18:30:00,0.768,1.39,11.76,4.878,125.2
Wide Bay,2023-08-23T19:00:00,0.728,1.39,11.76,4.706,137.8
Wide Bay,2023-08-23T19:30:00,0.765,1.49,12.5,4.545,140.6
Wide Bay,2023-08-23T20:00:00,0.746,1.32,11.76,4.706,143.4
Wide Bay,2023-08-23T20:30:00,0.754,1.31,11.11,4.494,137.8
Wide Bay,2023-08-23T21:00:00,0.756,1.19,10.53,4.545,133.6
Wide Bay,2023-08-23T21:30:00,0.73,1.33,11.76,4.545,143.4
Wide Bay,2023-08-23T22:00:00,0.76,1.39,11.76,4.545,136.4
Wide Bay,2023-08-23T22:30:00,0.778,1.19,6.25,4.598,57.7
Wide Bay,2023-08-23T23:00:00,0.775,1.45,6.67,4.819,61.9
Wide Bay,2023-08-23T23:30:00,0.784,1.4,6.67,5.063,59.1
Wide Bay,2023-08-24T00:00:00,0.773,1.32,11.11,5.128,122.3
Wide Bay,2023-08-24T00:30:00,0.709,1.29,10.53,5.128,123.8
Wide Bay,2023-08-24T01:00:00,0.765,1.19,11.76,4.878,126.6
Wide Bay,2023-08-24T01:30:00,0.736,1.2,6.67,4.819,61.9
Wide Bay,2023-08-24T02:00:00,0.788,1.46,11.76,4.706,128
Wide Bay,2023-08-24T02:30:00,0.773,1.5,6.67,4.878,56.3
Wide Bay,2023-08-24T03:00:00,0.755,1.62,6.67,4.938,70.3
Wide Bay,2023-08-24T03:30:00,0.732,1.57,7.14,5.195,64.7
Wide Bay,2023-08-24T04:30:00,0.704,1.27,7.14,5.556,61.9
Wide Bay,2023-08-24T05:00:00,0.74,1.52,11.11,5.263,126.6
Wide Bay,2023-08-24T05:30:00,0.798,1.21,7.14,5.333,61.9
Wide Bay,2023-08-24T06:00:00,0.773,1.61,7.14,5.195,66.1
Wide Bay,2023-08-24T06:30:00,0.796,1.44,7.69,4.878,60.5
Wide Bay,2023-08-24T07:00:00,0.797,1.37,11.11,4.545,116.7
Wide Bay,2023-08-24T07:30:00,0.793,1.24,11.11,4.545,116.7
Wide Bay,2023-08-24T08:00:00,0.819,1.32,7.14,4.598,60.5
Wide Bay,2023-08-24T08:30:00,0.877,1.45,11.11,4.878,126.6
Wide Bay,2023-08-24T09:00:00,0.959,1.44,11.11,4.444,120.9
Wide Bay,2023-08-24T09:30:00,0.956,1.75,4.35,4.211,160.3
Wide Bay,2023-08-24T10:00:00,1.117,2.02,7.14,4.348,60.5
Wide Bay,2023-08-24T10:30:00,1.251,1.98,5.88,4.598,130.8
Wide Bay,2023-08-24T11:00:00,1.528,2.67,5.56,4.819,167.3
Wide Bay,2023-08-24T11:30:00,1.651,2.74,6.25,5,160.3
Wide Bay,2023-08-24T12:00:00,1.625,2.52,7.14,5.128,147.7
Wide Bay,2023-08-24T12:30:00,1.769,3.25,7.14,5.195,157.5
Wide Bay,2023-08-24T13:00:00,1.811,3.21,6.25,5.063,149.1
Wide Bay,2023-08-24T13:30:00,1.73,2.53,6.25,5.263,157.5
Wide Bay,2023-08-24T14:00:00,1.901,3.55,6.67,5.405,153.3
Wide Bay,2023-08-24T14:30:00,1.875,3.02,7.14,5.333,147.7
Wide Bay,2023-08-24T15:00:00,1.724,3.18,6.25,5.333,157.5
Wide Bay,2023-08-24T15:30:00,1.758,2.88,7.14,5.128,150.5
Wide Bay,2023-08-24T16:00:00,1.965,4,6.25,5.128,156.1
Wide Bay,2023-08-24T16:30:00,1.692,3.41,7.14,5.333,144.8
Wide Bay,2023-08-24T17:30:00,1.694,2.99,7.14,4.938,136.4
Wide Bay,2023-08-24T18:00:00,1.629,2.91,6.25,5.063,153.3
Wide Bay,2023-08-24T18:30:00,1.635,3.06,6.67,5.063,150.5
Wide Bay,2023-08-24T19:00:00,1.538,3.04,7.69,5.063,146.3
Wide Bay,2023-08-24T19:30:00,1.563,2.93,6.25,4.819,156.1
Wide Bay,2023-08-24T20:30:00,1.546,2.64,6.25,5.195,149.1
Wide Bay,2023-08-24T21:00:00,1.447,2.62,6.25,5,144.8
Wide Bay,2023-08-24T21:30:00,1.5,2.34,7.69,5.128,130.8
Wide Bay,2023-08-24T22:00:00,1.39,2.3,6.25,5,150.5
Wide Bay,2023-08-24T22:30:00,1.32,2.51,6.67,4.878,135
Wide Bay,2023-08-24T23:00:00,1.345,2.12,6.67,4.819,125.2
Wide Bay,2023-08-24T23:30:00,1.267,2.05,5.26,4.878,142
Wide Bay,2023-08-25T00:00:00,1.371,2.02,7.14,4.878,128
Wide Bay,2023-08-25T00:30:00,1.312,2.09,6.67,4.878,116.7
Wide Bay,2023-08-25T01:00:00,1.311,2.24,6.67,4.819,130.8
Wide Bay,2023-08-25T01:30:00,1.352,2.38,7.14,4.819,119.5
Wide Bay,2023-08-25T02:00:00,1.41,2.44,7.69,4.706,137.8
Wide Bay,2023-08-25T02:30:00,1.365,2.29,7.69,4.819,129.4
Wide Bay,2023-08-25T03:00:00,1.318,2.01,5.88,4.878,132.2
Wide Bay,2023-08-25T03:30:00,1.386,2.27,7.69,4.762,115.3
Wide Bay,2023-08-25T04:00:00,1.417,2.21,5.56,4.762,143.4
Wide Bay,2023-08-25T04:30:00,1.369,2.49,5.56,4.878,143.4
Wide Bay,2023-08-25T05:00:00,1.408,2.21,6.67,4.878,132.2
Wide Bay,2023-08-25T05:30:00,1.415,2.23,7.69,4.938,113.9
Wide Bay,2023-08-25T06:00:00,1.417,2.18,6.25,4.819,137.8
Wide Bay,2023-08-25T06:30:00,1.522,2.59,7.69,4.819,123.8
Wide Bay,2023-08-25T07:00:00,1.446,2.44,7.14,5,116.7
Wide Bay,2023-08-25T07:30:00,1.355,2.11,7.14,4.878,137.8
Wide Bay,2023-08-25T08:00:00,1.388,2.56,7.14,4.878,133.6
Wide Bay,2023-08-25T08:30:00,1.479,2.52,7.14,5,130.8
Wide Bay,2023-08-25T09:00:00,1.444,2.8,7.14,5,144.8
Wide Bay,2023-08-25T09:30:00,1.496,2.81,7.69,4.878,129.4
Wide Bay,2023-08-25T10:00:00,1.499,2.52,7.14,5,128
Wide Bay,2023-08-25T11:00:00,1.455,2.84,7.14,5.063,139.2
Wide Bay,2023-08-25T11:30:00,1.446,2.33,7.14,5,119.5
Wide Bay,2023-08-25T12:00:00,1.491,2.75,6.25,4.878,122.3
Wide Bay,2023-08-25T12:30:00,1.418,2.44,7.14,4.938,128
Wide Bay,2023-08-25T13:00:00,1.451,3.04,6.67,4.878,139.2
Wide Bay,2023-08-25T13:30:00,1.525,2.52,5.88,4.878,119.5
Wide Bay,2023-08-25T14:00:00,1.503,2.45,5.88,4.938,122.3
Wide Bay,2023-08-25T14:30:00,1.393,2.23,7.14,5.063,130.8
Wide Bay,2023-08-25T15:00:00,1.476,2.32,7.69,4.878,118.1
Wide Bay,2023-08-25T15:30:00,1.434,2.38,7.14,5,129.4
Wide Bay,2023-08-25T16:00:00,1.302,2.21,7.14,5.063,130.8
Wide Bay,2023-08-25T16:30:00,1.431,2.44,7.14,5.063,130.8
Wide Bay,2023-08-25T17:00:00,1.393,2.31,7.14,5.128,135
Wide Bay,2023-08-25T17:30:00,1.294,1.95,5.56,4.819,132.2
Wide Bay,2023-08-25T18:00:00,1.368,2.48,6.67,4.878,129.4
Wide Bay,2023-08-25T18:30:00,1.337,2.15,5.88,4.819,126.6
Wide Bay,2023-08-25T19:00:00,1.293,2.14,7.14,4.878,137.8
Wide Bay,2023-08-25T19:30:00,1.305,1.97,7.14,4.878,133.6
Wide Bay,2023-08-25T20:00:00,1.342,2.11,6.67,4.819,132.2
Wide Bay,2023-08-25T20:30:00,1.297,2.27,6.67,4.938,126.6
Wide Bay,2023-08-25T21:00:00,1.283,2.71,6.67,4.878,120.9
Wide Bay,2023-08-25T21:30:00,1.406,2.22,5.88,4.762,126.6
Wide Bay,2023-08-25T22:00:00,1.268,2.2,7.14,5,128
Wide Bay,2023-08-25T22:30:00,1.281,2.51,6.67,4.819,129.4
Wide Bay,2023-08-25T23:00:00,1.208,1.84,6.67,4.819,122.3
Wide Bay,2023-08-25T23:30:00,1.294,2.43,7.14,4.938,133.6
Wide Bay,2023-08-26T00:00:00,1.254,2.03,7.69,5.063,123.8
Wide Bay,2023-08-26T00:30:00,1.338,2.11,6.67,5.063,128
Wide Bay,2023-08-26T01:00:00,1.152,2.14,7.14,5,116.7
Wide Bay,2023-08-26T01:30:00,1.215,2.42,7.14,5,118.1
Wide Bay,2023-08-26T02:00:00,1.203,1.89,5.56,5,128
Wide Bay,2023-08-26T02:30:00,1.221,1.95,6.25,5,116.7
Wide Bay,2023-08-26T03:00:00,1.208,2.07,7.14,5.063,106.9
Wide Bay,2023-08-26T03:30:00,1.314,2.04,7.14,4.878,112.5
Wide Bay,2023-08-26T04:00:00,1.337,2.73,7.69,4.938,113.9
Wide Bay,2023-08-26T04:30:00,1.32,2.31,6.25,4.878,120.9
Wide Bay,2023-08-26T05:00:00,1.285,2.29,6.67,4.878,115.3
Wide Bay,2023-08-26T05:30:00,1.397,2.56,6.67,4.819,119.5
Wide Bay,2023-08-26T06:00:00,1.318,2.1,7.14,4.938,109.7
Wide Bay,2023-08-26T06:30:00,1.263,2.21,6.25,5.128,113.9
Wide Bay,2023-08-26T07:00:00,1.233,1.92,6.25,5.063,120.9
Wide Bay,2023-08-26T07:30:00,1.217,2.02,6.67,5,101.3
Wide Bay,2023-08-26T08:00:00,1.3,2.19,6.25,5,111.1
Wide Bay,2023-08-26T08:30:00,1.202,2.16,7.14,5.128,116.7
Wide Bay,2023-08-26T09:00:00,1.266,2.03,6.67,4.938,99.8
Wide Bay,2023-08-26T09:30:00,1.409,2.17,5.88,4.878,109.7
Wide Bay,2023-08-26T10:00:00,1.395,2.2,6.67,4.819,99.8
Wide Bay,2023-08-26T10:30:00,1.425,2.77,6.25,4.878,98.4
Wide Bay,2023-08-26T12:00:00,1.334,2.16,5.88,5,105.5
Wide Bay,2023-08-26T12:30:00,1.426,2.2,5.88,4.819,112.5
Wide Bay,2023-08-26T13:00:00,1.344,2.26,5.26,4.819,146.3
Wide Bay,2023-08-26T14:00:00,1.331,2.2,6.25,5.128,106.9
Wide Bay,2023-08-26T14:30:00,1.355,2.34,6.67,4.762,113.9
Wide Bay,2023-08-26T15:00:00,1.337,2.05,6.67,4.878,105.5
Wide Bay,2023-08-26T15:30:00,1.38,2.25,5.88,4.819,123.8
Wide Bay,2023-08-26T16:00:00,1.357,2.04,6.25,4.762,108.3
Wide Bay,2023-08-26T16:30:00,1.403,2.15,6.25,4.762,116.7
Wide Bay,2023-08-26T17:00:00,1.362,1.94,6.67,4.819,109.7
Wide Bay,2023-08-26T17:30:00,1.313,2.43,5.56,4.762,123.8
Wide Bay,2023-08-26T18:00:00,1.35,2.12,7.14,4.878,99.8
Wide Bay,2023-08-26T18:30:00,1.256,2.15,6.25,4.819,118.1
Wide Bay,2023-08-26T19:00:00,1.322,2.13,6.25,5,119.5
Wide Bay,2023-08-26T19:30:00,1.314,2.11,6.67,4.819,126.6
Wide Bay,2023-08-26T20:00:00,1.342,2.41,6.67,4.878,132.2
Wide Bay,2023-08-26T20:30:00,1.308,2.23,6.25,4.878,116.7
Wide Bay,2023-08-26T21:00:00,1.329,2.34,6.25,4.762,115.3
Wide Bay,2023-08-26T21:30:00,1.447,2.34,6.25,4.819,130.8
Wide Bay,2023-08-26T22:00:00,1.355,2.27,6.25,4.819,130.8
Wide Bay,2023-08-26T22:30:00,1.333,2.3,6.25,4.762,120.9
Wide Bay,2023-08-26T23:00:00,1.38,2.44,5.88,4.819,135
Wide Bay,2023-08-26T23:30:00,1.316,1.94,6.25,4.878,122.3
Wide Bay,2023-08-27T00:00:00,1.282,2.26,6.67,4.819,113.9
Wide Bay,2023-08-27T00:30:00,1.261,1.97,6.25,4.819,128
Wide Bay,2023-08-27T01:00:00,1.313,2.46,6.25,4.706,120.9
Wide Bay,2023-08-27T02:00:00,1.293,2.66,6.25,4.819,120.9
Wide Bay,2023-08-27T02:30:00,1.39,2.41,6.67,4.762,109.7
Wide Bay,2023-08-27T03:00:00,1.438,2.31,6.25,4.762,122.3
Wide Bay,2023-08-27T03:30:00,1.401,2.46,6.25,4.878,115.3
Wide Bay,2023-08-27T04:00:00,1.387,2.39,6.25,4.878,119.5
Wide Bay,2023-08-27T04:30:00,1.39,2.38,6.67,4.878,105.5
Wide Bay,2023-08-27T05:00:00,1.446,2.4,6.25,4.938,128
Wide Bay,2023-08-27T05:30:00,1.374,2.27,6.25,5.063,112.5
Wide Bay,2023-08-27T06:00:00,1.411,2.65,6.67,5.063,111.1
Wide Bay,2023-08-27T06:30:00,1.364,2.47,6.67,5,104.1
Wide Bay,2023-08-27T07:00:00,1.368,2.34,7.14,5,105.5
Wide Bay,2023-08-27T07:30:00,1.47,2.86,5.88,5.063,120.9
Wide Bay,2023-08-27T08:00:00,1.353,2.17,6.67,5.128,102.7
Wide Bay,2023-08-27T08:30:00,1.366,2.33,6.25,5.063,105.5
Wide Bay,2023-08-27T09:00:00,1.402,2.7,6.25,5,116.7
Wide Bay,2023-08-27T09:30:00,1.459,2.39,6.67,5.063,97
Wide Bay,2023-08-27T10:00:00,1.478,2.75,6.25,4.878,94.2
Wide Bay,2023-08-27T10:30:00,1.376,2.11,6.67,4.938,111.1
Wide Bay,2023-08-27T11:00:00,1.384,2.88,6.67,4.762,95.6
Wide Bay,2023-08-27T11:30:00,1.448,2.66,6.25,4.938,101.3
Wide Bay,2023-08-27T12:00:00,1.43,2.22,6.25,4.878,115.3
Bundaberg,2023-08-20T00:30:00,1.047,1.96,25,21.053,225.77
Bundaberg,2023-08-20T01:30:00,1.183,2.72,25,19.048,37.27
Bundaberg,2023-08-20T02:30:00,0.141,0.22,25,19.048,42.87
Bundaberg,2023-08-20T03:00:00,0.152,0.33,25,20,248.27
Bundaberg,2023-08-20T04:00:00,0.123,0.19,25,21.053,258.07
Bundaberg,2023-08-20T05:00:00,0.071,0.11,25,21.053,175.07
Bundaberg,2023-08-20T05:30:00,0.129,0.28,25,18.182,163.87
Bundaberg,2023-08-20T07:00:00,0.178,0.36,25,18.182,276.37
Bundaberg,2023-08-20T08:30:00,0.431,0.71,20,20,138.57
Bundaberg,2023-08-20T09:00:00,0.314,0.63,25,21.053,245.37
Bundaberg,2023-08-20T09:30:00,0.296,0.6,22.22,18.182,266.47
Bundaberg,2023-08-20T10:00:00,0.432,0.9,28.57,20,125.87
Bundaberg,2023-08-20T10:30:00,0.455,0.73,25,22.222,248.27
Bundaberg,2023-08-20T11:00:00,0.328,0.55,22.22,21.053,314.37
Bundaberg,2023-08-20T11:30:00,0.459,0.75,25,21.053,156.87
Bundaberg,2023-08-20T12:00:00,0.277,0.5,25,20,63.97
Bundaberg,2023-08-20T12:30:00,0.579,1.19,25,21.053,258.07
Bundaberg,2023-08-20T15:00:00,0.141,0.3,25,20,33.07
Bundaberg,2023-08-20T16:30:00,0.201,0.45,22.22,19.048,298.87
Bundaberg,2023-08-20T17:00:00,0.269,0.38,25,20,58.37
Bundaberg,2023-08-20T18:00:00,0.394,0.72,25,21.053,218.67
Bundaberg,2023-08-20T19:00:00,0.542,1.05,25,19.048,14.77
Bundaberg,2023-08-20T19:30:00,0.358,0.72,22.22,20,194.77
Bundaberg,2023-08-20T20:00:00,0.284,0.56,28.57,21.053,20.37
Bundaberg,2023-08-20T20:30:00,0.32,0.55,28.57,19.048,193.37
Bundaberg,2023-08-20T21:30:00,0.41,0.71,25,18.182,135.77
Bundaberg,2023-08-20T22:00:00,0.471,0.75,28.57,19.048,35.87
Bundaberg,2023-08-20T22:30:00,0.322,0.7,25,19.048,83.67
Bundaberg,2023-08-20T23:00:00,0.359,0.74,25,19.048,207.47
Bundaberg,2023-08-20T23:30:00,0.282,0.61,25,18.182,111.87
Bundaberg,2023-08-21T00:30:00,0.455,0.98,28.57,17.391,276.37
Bundaberg,2023-08-21T01:00:00,0.546,0.9,25,20,274.97
Bundaberg,2023-08-21T01:30:00,0.573,0.9,25,20,47.17
Bundaberg,2023-08-21T02:00:00,0.35,0.78,25,21.053,283.37
Bundaberg,2023-08-21T02:30:00,0.375,0.83,25,20,300.27
Bundaberg,2023-08-21T03:30:00,0.376,0.84,25,19.048,26.07
Bundaberg,2023-08-21T04:00:00,0.432,0.7,28.57,20,187.77
Bundaberg,2023-08-21T04:30:00,0.431,0.66,22.22,17.391,324.17
Bundaberg,2023-08-21T05:00:00,0.448,0.65,25,19.048,298.87
Bundaberg,2023-08-21T05:30:00,0.431,0.7,22.22,19.048,183.57
Bundaberg,2023-08-21T06:30:00,0.393,0.73,25,21.053,196.17
Bundaberg,2023-08-21T07:00:00,0.321,0.55,25,19.048,196.17
Bundaberg,2023-08-21T07:30:00,0.326,0.53,28.57,20,110.37
Bundaberg,2023-08-21T08:00:00,0.337,0.58,25,19.048,142.77
Bundaberg,2023-08-21T08:30:00,0.371,0.55,25,18.182,72.47
Bundaberg,2023-08-21T09:00:00,0.348,0.48,25,20,325.57
Bundaberg,2023-08-21T09:30:00,0.296,0.39,25,19.048,304.47
Bundaberg,2023-08-21T10:00:00,0.29,0.59,25,20,272.17
Bundaberg,2023-08-21T10:30:00,0.301,0.59,25,18.182,94.97
Bundaberg,2023-08-21T11:00:00,0.254,0.5,25,20,245.37
Bundaberg,2023-08-21T11:30:00,0.186,0.33,25,19.048,265.07
Bundaberg,2023-08-21T12:30:00,0.172,0.3,25,16,287.57
Bundaberg,2023-08-21T13:00:00,0.16,0.28,25,14.815,52.77
Bundaberg,2023-08-21T13:30:00,0.131,0.23,25,15.385,280.57
Bundaberg,2023-08-21T14:00:00,0.131,0.21,22.22,14.286,251.07
Bundaberg,2023-08-21T15:00:00,0.106,0.17,28.57,16.667,314.37
Bundaberg,2023-08-21T15:30:00,0.101,0.2,22.22,14.815,229.97
Bundaberg,2023-08-21T16:00:00,0.09,0.14,22.22,14.286,288.97
Bundaberg,2023-08-21T16:30:00,0.083,0.15,25,12.903,287.57
Bundaberg,2023-08-21T17:00:00,0.082,0.15,25,12.121,311.47
Bundaberg,2023-08-21T17:30:00,0.075,0.14,25,13.333,204.67
Bundaberg,2023-08-21T18:30:00,0.097,0.17,22.22,10.526,184.97
Bundaberg,2023-08-21T19:00:00,0.111,0.19,22.22,10.526,239.77
Bundaberg,2023-08-21T19:30:00,0.12,0.2,22.22,10.256,239.77
Bundaberg,2023-08-21T20:00:00,0.137,0.22,25,11.429,218.67
Bundaberg,2023-08-21T20:30:00,0.12,0.16,25,11.765,225.77
Bundaberg,2023-08-21T21:00:00,0.113,0.17,20,10.256,252.47
Bundaberg,2023-08-21T21:30:00,0.115,0.2,25,10.256,252.47
Bundaberg,2023-08-21T22:00:00,0.098,0.17,25,10.526,114.67
Bundaberg,2023-08-21T22:30:00,0.099,0.21,28.57,11.765,263.67
Bundaberg,2023-08-21T23:00:00,0.148,0.24,22.22,9.524,253.87
Bundaberg,2023-08-21T23:30:00,0.139,0.25,25,12.903,55.57
Bundaberg,2023-08-22T00:00:00,0.136,0.23,25,12.903,201.87
Bundaberg,2023-08-22T00:30:00,0.139,0.21,25,13.793,151.17
Bundaberg,2023-08-22T01:00:00,0.124,0.22,25,14.286,193.37
Bundaberg,2023-08-22T01:30:00,0.128,0.19,25,13.793,203.27
Bundaberg,2023-08-22T02:00:00,0.159,0.36,25,12.5,217.27
Bundaberg,2023-08-22T02:30:00,0.152,0.3,25,15.385,246.87
Bundaberg,2023-08-22T03:00:00,0.204,0.33,25,14.815,311.47
Bundaberg,2023-08-22T03:30:00,0.171,0.26,25,14.815,248.27
Bundaberg,2023-08-22T04:00:00,0.177,0.28,25,15.385,263.67
Bundaberg,2023-08-22T04:30:00,0.135,0.27,25,14.286,258.07
Bundaberg,2023-08-22T05:00:00,0.133,0.29,25,13.793,294.67
Bundaberg,2023-08-22T05:30:00,0.13,0.26,25,16,18.97
Bundaberg,2023-08-22T06:00:00,0.203,0.42,25,12.5,262.27
Bundaberg,2023-08-22T06:30:00,0.185,0.29,25,14.815,48.57
Bundaberg,2023-08-22T07:30:00,0.478,1.06,22.22,14.815,125.87
Bundaberg,2023-08-22T08:00:00,0.482,0.78,25,19.048,7.77
Bundaberg,2023-08-22T08:30:00,0.607,1.16,22.22,19.048,113.27
Bundaberg,2023-08-22T09:00:00,0.427,0.69,25,19.048,116.07
Bundaberg,2023-08-22T09:30:00,0.444,0.77,28.57,19.048,156.87
Bundaberg,2023-08-22T10:00:00,0.434,0.65,22.22,17.391,61.17
Bundaberg,2023-08-22T10:30:00,0.416,0.63,25,20,215.87
Bundaberg,2023-08-22T11:00:00,0.39,0.66,25,19.048,28.87
Bundaberg,2023-08-22T11:30:00,0.295,0.52,25,19.048,287.57
Bundaberg,2023-08-22T12:00:00,0.289,0.55,25,19.048,279.17
Bundaberg,2023-08-22T12:30:00,0.265,0.44,28.57,18.182,123.07
Bundaberg,2023-08-22T16:30:00,0.24,0.49,22.22,15.385,186.37
Bundaberg,2023-08-22T17:00:00,0.253,0.5,25,16,45.77
Bundaberg,2023-08-22T17:30:00,0.173,0.35,25,18.182,321.37
Bundaberg,2023-08-22T18:00:00,0.217,0.48,25,18.182,120.27
Bundaberg,2023-08-22T19:00:00,0.235,0.48,25,17.391,243.97
Bundaberg,2023-08-22T19:30:00,0.334,0.56,25,16.667,353.67
Bundaberg,2023-08-22T20:00:00,0.325,0.48,28.57,16.667,62.57
Bundaberg,2023-08-22T20:30:00,0.357,0.59,22.22,18.182,125.87
Bundaberg,2023-08-22T21:00:00,0.374,0.56,25,18.182,111.87
Bundaberg,2023-08-22T21:30:00,0.359,0.67,25,17.391,59.77
Bundaberg,2023-08-22T22:00:00,0.376,0.59,25,19.048,72.47
Bundaberg,2023-08-22T22:30:00,0.397,0.63,22.22,18.182,220.07
Bundaberg,2023-08-22T23:00:00,0.308,0.55,22.22,18.182,18.97
Bundaberg,2023-08-23T00:00:00,0.416,0.69,25,18.182,59.77
Bundaberg,2023-08-23T00:30:00,0.375,0.82,25,18.182,76.67
Bundaberg,2023-08-23T01:00:00,0.223,0.39,25,19.048,338.27
Bundaberg,2023-08-23T02:00:00,0.27,0.41,22.22,16,241.17
Bundaberg,2023-08-23T02:30:00,0.253,0.51,25,15.385,300.27
Bundaberg,2023-08-23T03:00:00,0.342,0.74,25,16.667,218.67
Bundaberg,2023-08-23T04:00:00,0.223,0.43,28.57,17.391,37.27
Bundaberg,2023-08-23T04:30:00,0.289,0.51,25,14.815,258.07
Bundaberg,2023-08-23T05:00:00,0.274,0.59,28.57,18.182,229.97
Bundaberg,2023-08-23T05:30:00,0.328,0.56,25,19.048,44.37
Bundaberg,2023-08-23T06:00:00,0.353,0.56,22.22,17.391,301.67
Bundaberg,2023-08-23T06:30:00,0.324,0.49,25,20,96.37
Bundaberg,2023-08-23T08:30:00,0.497,1.08,22.22,5.634,71.07
Bundaberg,2023-08-23T09:00:00,0.576,0.95,22.22,2.985,350.87
Bundaberg,2023-08-23T09:30:00,0.501,0.82,6.25,3.96,45.77
Bundaberg,2023-08-23T10:00:00,0.492,0.86,5.26,3.704,41.47
Bundaberg,2023-08-23T10:30:00,0.49,0.94,5.88,3.81,47.17
Bundaberg,2023-08-23T11:00:00,0.461,0.83,5.88,3.96,48.57
